id,author_id,name,country,gender,born,died,intro,pic_url,douban_pic_url,douban_author_url
30253007,133705,非天夜翔,中国,1,,,　　非天夜翔，晋江网签约作者。文风大气细腻。被读者昵称“母鸡、肥田”。现于《天漫·BLue》上连载《江东双璧》。因其晋江专栏独白为“吃了一个好吃的鸡蛋，请不要对母鸡产生太多兴趣；喜欢最好，母鸡表示由衷的幸福与感谢，母鸡爱你。吃到一个雷人的臭蛋，也请不要痛恨母鸡；讨厌也罢，母鸡只能说声哦，对不起”，被读者昵称“母鸡、肥田”。,,https://img3.doubanio.com/img/author/large/1495863341.52.jpg,https://book.douban.com/author/133705/
26641576,4549885,马丁·海德格尔 Martin Heidegger,德国,1,1889-09-26,1976-05-26,　　马丁·海德格尔（MartinHeidegger）出身于一个天主教家庭，早年在教会学校读书。17岁时，从一个神父那里借到布伦坦诺的《亚里士多德所说的存在的多重意义》一书，对存在意义的问题产生兴趣。他在大学先学神学二年，后转入哲学，1913年在弗莱堡大学在李凯尔特的指导下完成博士学位论文《心理主义的判断学说》，他的讲师资格论文题目是《邓·司各脱关于范畴的学说和意义的理论》。在弗莱堡大学任教期间，他参加胡塞尔主持的研究班。1922－1926年，在马堡大学任副教授，讲授亚里士多德、柏拉图、笛卡尔、康德等人的著作，把他们的问题转变为关于存在的问题。1927年，为晋升教授职称，发表未完手稿《存在与时间》。据说，当这本书送到教育部审查时，部长的评语是“不合格”。但就是这样一本被官员判定为不合格的书成为20世纪最重要的哲学著作之一。1928年，海德格尔接替胡塞尔，任弗莱堡哲学讲座教授。纳粹运动兴起后，他参加了纳粹党，并于1933年4月－1934年2月任弗莱堡大学校长。因为他与纳粹的这段牵连，1945－1951年期间，法国占领军当局禁止他授课。海德格尔对于他与纳粹的关系，似乎也没有多少反省，他在1952年出版的《形而上学导论》一书中还说，国家社会主义“这个运动的内在真理与伟大之处”。海德格尔与纳粹之间的联系，在西方哲学界和新闻界多次成为热门话题。尽管海德格尔参与纳粹运动是他的历史污点，但不能因此说他的哲学就是纳粹思想的反映。后来的反纳粹的存在主义者也能从海德格尔的著作中受到启发和鼓舞。这些事实表明，一个伟大的哲学家的思想往往要比他在某一阶段的政治观点有更远的意义。海德格尔后期讲授赫拉克利特、巴门尼德及莱布尼茨、尼采等人的著作，研究语言、艺术（诗）以及技术等问题。除了上面提到的著作和讲稿之外，他的主要著作还有：《什么是形而上学》（1929年）、《现象学基本问题》（1923年讲稿）、《真理的本质》（1943年）、《林中路》（1953年）、《演讲与论文集》（1954年）、《走向语言之途》（1959年）、《技术与转向》（1962年），还有一些从他的观点研究哲学史的著作，对赫拉克利特、康德、尼采的研究最为精彩。,,https://img1.doubanio.com/img/author/large/1518095018.68.jpg,https://book.douban.com/author/4549885/
26253703,4506136,李泽厚,中国,1,,,　　李泽厚，著名哲学家，湖南长沙人，生于1930年6月，1954毕业于北京大学哲学系，曾任中国社会科学院哲学研究所研究员、巴黎国际哲学院院士、美国科罗拉多学院荣誉人文学博士。李泽厚曾参与1950年代美学争论，80年代以高扬人的主体性、崇尚康德、倡导美学热而著称于世，被称之为“青年导师”。90年代以后，李泽厚旅居美国，宣扬儒家主情论，并以“告别革命”说为轰轰烈烈的80年代启蒙运动划上了一个句号。,,https://img1.doubanio.com/img/author/large/1490005966.48.jpg,https://book.douban.com/author/4506136/
30289870,114862,大前研一 Kenichi Ohmae,日本,1,,,　　,,https://img3.doubanio.com/img/author/large/1535025967.96.jpg,https://book.douban.com/author/114862/
27146622,4527399,威廉·曼彻斯特 William Manchester,美国,1,,,　　威廉·曼彻斯特（WilliamManchester）（1922—2004），美国著名历史学家。主要作品除《光荣与梦想》外，他还著有《黎明破晓的世界：中世纪思潮与文艺复兴》，和20世纪多位伟大人物之激动人心的传记，包括邱吉尔、麦克阿瑟、肯尼迪和洛克菲勒家族。他的第一本书写于27岁，书名为《和平的打扰者》，是为门肯所作的传记。该书立刻在评论界获得了成功。他共写有18部著作，包括两部小说，但近年来最为人熟知的作品，当属他为邱吉尔所作的宏篇巨传《最后的雄狮》（TheLastLion）。曼彻斯特出身麻省的工人阶层，二战期间效力美国海军陆战队，在冲绳两度负伤。1946年，他和同为军官的约翰·肯尼迪在疗伤时结下友谊。战后十数年间，曼彻斯特逐渐成为肯尼迪的心腹密友。战后，曼彻斯特先后获得了麻省大学的学士-和密苏里大学的硕士学位。上学期间，他写了一本文学评论书。并在《俄克拉荷马日报》和巴尔的摩《太阳晚报》担当记者，直至1955年进入康州卫斯礼安大学任职。肯尼迪当选总统后，曼彻斯特多次为他撰写讲稿，并于1962年出版了《总统肖像》一书，这是他日后所写三部肯尼迪传记作品的首部。1967年，详述肯尼迪遇刺经过的《总统之死》出版。肯尼迪的遗孀杰奎琳起初反对出版此书，认为其中披露了太多的家庭隐私，曼彻斯特后来让步，同意删去书中部分段落。此书共销出了100余万册。曼彻斯特一向否认肯尼迪之死的“阴谋说”。1999年，在接受《纽约时报》采访时，他说，有太多人相信此说，是因为“奥利弗·斯通那部可怕的电影《JFK》”，亦由于人们不相信奥斯瓦尔德这种小混混能干出如此惊天大案。“如果你在天平的一端放上刺杀美国总统的凶手，另一端放上个来路不明的奥斯瓦尔德，”他说，“那么，为了保持平衡，你就得往奥斯瓦尔德那头儿加点儿东西。最合适不过的就要属一桩阴谋了。不幸的是，那根本没有证据。”1983年，肯尼迪遇刺20周年之际，曼彻斯特又出版了《一个短暂的辉煌时刻》，以充满激情的笔调再次回顾了肯尼迪时代。他的其他作品还包括一部德国军火大王克虏伯家族的历史《克虏伯的武器》（1968），以及麦克阿瑟将军的传记《美国恺撒》（1978），后者为他赢得了国家图书奖的提名。主要成就：曼彻斯特的书被翻译成17种文字和盲文。其中，最畅销的两本著作是《克鲁伯的军火》和《总统之死》。《光荣与梦想》是他的第十部著作。,,https://img3.doubanio.com/img/author/large/1500960788.33.jpg,https://book.douban.com/author/4527399/
4040834,4508211,郭敬明,中国,1,,,　　郭敬明（1983年6月6日），中国四川自贡人，现居于上海，中国知名作家，畅销小说家，上海最世文化发展有限公司董事长，《最小说》、《最漫画》、《放课后》杂志主编，中国大陆“80后”作家群代表人物之一。1998年，郭敬明在文学网站“榕树下”上，用网名“第四维”发表了许多作品。2003年，郭敬明因玄幻小说《幻城》而被人们熟知，随后他又出版了《梦里花落知多少》等作品。2004年，郭敬明成立了“岛”工作室，开始主编《岛》系列杂志。2008年至2012年，陆续出版《小时代》三部曲。2013年6月27日，郭敬明自编自导电影《小时代》上映，并获得第16届上海国际电影节“最佳新人导演”奖；12月，郭敬明出版新散文集《愿风裁尘》，并在腾讯文学首发。2014年7月17日，郭敬明执导的电影《小时代3：刺金时代》上映。2015年，郭敬明执导并参与演出《爵迹》。2015年6月14日，郭敬明荣获微博电影奖-年度影响力导演奖。2016年郭敬明宣布常驻《最强大脑》，成为《最强大脑》第三季常规评审。,,https://img1.doubanio.com/img/author/large/1493884121.47.jpg,https://book.douban.com/author/4508211/
30276599,4549943,蔡澜 Chua Lam,中国香港,1,,,　　蔡澜，祖籍广东潮州，1941年8月18日出生于新加坡。16岁留学日本，专攻电影。先后在东京、纽约、巴黎、首尔、台北、巴塞罗那和曼谷等地居住过，通晓多国语言。曾任邵氏电影公司制作经理、嘉禾电影公司副总裁，监制过成龙系列电影。长期在《壹周刊》等媒体撰写专栏，与黄霑、倪匡、金庸并称“香江四大才子”，已出版书籍超过200种。主持过《蔡澜人生真好玩》《蔡澜叹世界》《蔡澜叹名菜》《蔡澜品味》等多档电视节目，集旅游、美食、消费、娱乐于一体，大受观众欢迎。,,https://img3.doubanio.com/img/author/large/1497517746.12.jpg,https://book.douban.com/author/4549943/
30299178,4584692,阿道司·赫胥黎 Aldous Huxley,英国,1,1894-07-26,1963-11-22,　　阿道斯·赫胥黎（ALDOUSHUXLEY，1894—1963），生于英国萨里郡，是家中的第三子，著名的生物学家托马斯·赫胥黎之孙。先后毕业于伊顿公学和牛津大学。他前半生的创作都以社会讽刺小说为主，中年后，其创作开始反映科技的发展抹灭人性的现象，共写作了五十多部小说、诗歌、哲学著作和游记，其中最著名的是反乌托邦经典之作《美妙的新世界》。之后渐渐转向创作与编辑有关和平主义的非小说作品。一九六〇年被诊断出喉癌，病逝于一九六三年，享年六十九岁。,,https://img3.doubanio.com/img/author/large/1493358678.44.jpg,https://book.douban.com/author/4584692/
27029925,617743,亚德里安·斯莱沃斯基,美国,0,,,　　,,https://book.douban.com/author/617743/avatar,https://book.douban.com/author/617743/
27102950,4581774,袁了凡,,0,,,　　,,https://book.douban.com/author/4581774/avatar,https://book.douban.com/author/4581774/
26631867,133249,路易斯·塞尔努达 Luis Cernuda,西班牙,1,1902-09-21,1963-11-05,　　路易斯·塞尔努达（LuisCernuda），西班牙著名诗人，“二七年代”代表之一。1902年出生于塞维利亚，1938年因西班牙内战开始流亡，此后二十五年辗转英、美、墨西哥直至去世，终其一生未再回国。　　他的创作生涯是对欧洲诗歌财富的缓慢继承，风格先后受到法国超现实主义、荷尔德林以及十九世纪以降英国诗歌的浸染，堪称西班牙诗坛的“欧洲诗人”，被西语世界二十世纪下半叶的数代诗人奉为经典和偶像。,,https://img1.doubanio.com/img/author/large/1513161375.8.jpg,https://book.douban.com/author/133249/
1032388,920436,麦克尔·罗奇格西,,0,,,　　,,https://book.douban.com/author/920436/avatar,https://book.douban.com/author/920436/
3866705,189368,杰弗里·乔叟 Geoffrey Chaucer,英国,1,1343,1400-10-25,　　杰弗里·乔叟（GeoffreyChaucer，1340年—1400年），英国中世纪著名作家，出生于一个酒商家庭。1359年随爱德华三世的部队远征法国，被法军俘虏，不久以黄金赎回。乔叟当过国王侍从，出使许多欧洲国家，两度访问意大利，发现了但丁、薄伽丘和彼特拉克的作品，对他的文学创作起了极大的作用。其他作品《公爵夫人之书》(BookoftheDuchess)、《声誉之宫》(TheHouseofFame)、《百鸟会议》(TheParliamentofFowles)、《贤妇传说》(TheLegendofGoodWomen)以及《特洛伊罗斯与克丽西达》(TroilusandCriseyde)。乔叟于1400年10月25日在伦敦逝世，葬于威斯敏斯特教堂里的“诗人之角”。,,https://img1.doubanio.com/img/author/large/1495858489.7.jpg,https://book.douban.com/author/189368/
4772963,101457,彼得·林奇 Peter Lynch,美国,1,,,　　彼得·林奇（PeterLynch，1944年1月19日－），是一位股票投资家和证券投资基金经理。目前他是富达公司（FidelityInvestments）的副主席，富达基金托管人董事会成员之一，现居波士顿。在彼得·林奇出任麦哲伦基金（MagellanFund）的基金经理人的13年间，麦哲伦基金管理的资产由2，000万美元成长至140亿美元，基金投资人超过100万人，成为富达的旗舰基金，基金的年平均复利报酬率达29.2%　　1944年1月19日出生于波士顿。　　1954年父亲因病去世，全家生活从此陷入困境。　　1955年在高尔夫球场找了份球童的工作。　　1968年毕业于宾夕法尼亚大学沃顿商学院。　　1969年进入富达管理研究公司（FidelityInvestments）成为研究员。　　1977年成为麦哲伦基金（MagellanFund）的基金经理人。　　1990年5月主动辞去基金经理人的职务。,,https://img3.doubanio.com/img/author/large/1554434830.03.jpg,https://book.douban.com/author/101457/
26382433,329389,伍绮诗 Celeste Ng,美国,2,,,　　伍绮诗（CelesteNg）：征服欧美文坛的华裔作家。在美国宾夕法尼亚州和俄亥俄州长大，父母均为科学家的她，是香港移民第二代。她毕业于哈佛大学英文系，后考取了密歇根大学的研究生院，获得创意写作硕士学位。在出版《无声告白》前，她已写作多年，小说及散文作品多见于各类文学期刊杂志。处女作《无声告白》是伍绮诗耗时六年写就的首部长篇小说，故事编排精妙细致，文笔沉稳内敛，一经出版便荣获美国亚马逊2014年度图书桂冠。伍绮诗2017年的重磅新作《小小小小的火》，一经出版，便获得2017美国亚马逊年度小说殊荣，随后一口气拿下27项年度图书大奖。伍绮诗如今与家人一起在马萨诸塞州的剑桥生活。,,https://img1.doubanio.com/img/author/large/1502374515.68.jpg,https://book.douban.com/author/329389/
10773827,4542908,托马斯·曼 Thomas Mann,德国,1,1875-06-06,1955-08-12,　　托马斯·曼（1875年6月6日—1955年8月12日），德国作家。1875年生于德国北部吕贝克的一个望族，父亲曾任该市参议员和副市长。1891年托马斯·曼的父亲去世，母亲带者他的弟弟妹妹迁往慕尼黑，他自己则继续留在吕贝克读中学。1894年中学毕业后，他也去了慕尼黑，在一家保险公司当实习生，并在慕尼黑几所大学旁听历史和文学史课程，还参与编辑《二十世纪》和《痴儿》杂志。1924年发表长篇小说《魔山》[1]。1929年度获得诺贝尔文学奖[1]。第一次世界大战时曾一度为帝国主义参战辩护，但30年代即大力反对法西斯主义威胁，发表了中篇佳作《马里奥与魔术师》（1930），对法西斯在意大利制造的恐怖气氛做了生动的描述[2]。托马斯·曼是德国20世纪最著名的现实主义作家和人道主义者，受叔本华、尼采哲学思想影响。代表作是被誉为德国资产阶级的“一部灵魂史”的长篇小说《布登勃洛克一家》（1901），被看作德国19世纪后半期社会发展的艺术缩影。,,https://img3.doubanio.com/img/author/large/1490410795.66.jpg,https://book.douban.com/author/4542908/
1808657,2337492,约翰·霍特,美国,1,,,　　约翰·霍特（1923-1985），是教育领域的作家和重要人物，著有10本著作，包括《孩子是如何失败的》、《孩子是如何学习的》、《永远不太晚》、《学而不倦》。他的作品被翻译成14种语言。,,https://img3.doubanio.com/img/author/large/1495858879.85.jpg,https://book.douban.com/author/2337492/
33385612,4502170,阿尔伯特·哈伯德 Elbert Hubbard,美国,1,,,　　阿尔伯特·哈伯德(ElbertHubbard)（1856-1915），美国著名出版家和作家。《菲士利人》、《兄弟》杂志的总编辑，罗伊科罗斯特出版社创始人。他曾经做过教师、出版商、编辑和演说家，1895年，在纽约东奥罗拉创立了罗伊克夫特公司，制造和销售各种手工艺品，随后又开设了一家印刷装订厂。1899年，阿尔伯特·哈伯德创作了《把信送给加西亚》，在《菲士利人》杂志上发表后，引起了全世界的强烈轰动，这本小册子在世界各地广为流传，全球销量超过8亿册，成为有史以来世界上最畅销的读物之一，列入全球最畅销图书排行榜第六名。,,https://img3.doubanio.com/img/author/large/1495857063.35.jpg,https://book.douban.com/author/4502170/
26390248,4537266,东野圭吾 Keigo Higashino,日本,1,,,　　东野圭吾（ひがしのけいご），日本推理小说家，1958年2月4日出生于日本大坂。毕业于大坂府立大学工学部电器工学科。1985年以第31届江户川乱步奖得奖作《放学后》出道。早期作品多为精巧细致的本格推理，后期笔锋愈发老辣，文字鲜加雕琢，叙述简练凶狠，情节跌宕诡异，故事架构几至匪夷所思的地步，擅长从极不合理处写出极合理的故事，作风逐渐超越传统推理小说的框架。1999年《秘密》获第52届日本推理作家协会奖，2006年《嫌疑人X的献身》获134届直木奖，东野圭吾从而达成了日本推理小说史上罕见的“三冠王”。代表作有《放学后》《秘密》《白夜行》《暗恋》《信》《嫌疑人X的献身》。,,https://img3.doubanio.com/img/author/large/1489394578.3.jpg,https://book.douban.com/author/4537266/
30203273,4566725,古斯塔夫·勒庞 Gustave Le Bon,法国,1,1841-05-07,1931-12-13,　　古斯塔夫·勒庞（GustaveLeBon1841.5.7－1931.12.13），法国社会心理学家、社会学家，群体心理学的创始人，有“群体社会的马基雅维里”之称。他出生于法国诺晋特-勒-卢特鲁（Nogent-le-Rotrou），逝于法国马恩-拉-科盖特（Marnes-la-Coquette）。代表作《乌合之众》等。,,https://img1.doubanio.com/img/author/large/1506483581.19.jpg,https://book.douban.com/author/4566725/
5029370,3834307,史丹利·布拉克,美国,0,,,　　,,https://book.douban.com/author/3834307/avatar,https://book.douban.com/author/3834307/
26431332,287513,秋叶,中国,1,,,　　,,https://img1.doubanio.com/img/author/large/1522376010.87.jpg,https://book.douban.com/author/287513/
30338167,4608448,费德里科·费里尼 Federico Fellini,意大利,1,1920-01-20,1993-10-31,　　费里尼是电影史上公认最伟大的天才导演之一，与英格玛•伯格曼、安德•塔尔科夫斯基并称为世界现代艺术电影的“圣三位一体”，导演过《甜蜜的生活》《阿玛柯德》《八部半》《大路》《卡比利亚之夜》《浪荡儿》等20世纪最伟大电影，获得过五次奥斯卡金奖和无数各种电影节大奖。他的电影是欧洲艺术电影难以逾越的高峰，引导了战后意大利的精神进程。,,https://img1.doubanio.com/img/author/large/k_EVqCd9P1gcel_avatar_uploaded1511497704.8.jpg,https://book.douban.com/author/4608448/
3565868,4506209,杰克·伦敦 Jack London,美国,1,1876-01-12,1916-11-22,　　杰克·伦敦，原名为约翰·格利菲斯·伦敦（JohnGriffithLondon），美国著名的现实主义作家，生于旧金山。20世纪初西方辱华作家的急先锋。他在一个既无固定职业又无固定居所的家庭中长大。24岁开始写作，去世时年仅40岁。从1900年起，他连续发表和出版了许多小说，讲述美国下层人民的生活故事，揭露资本主义社会的罪恶。他的作品大都带有浓厚的社会主义和个人主义色彩。他的作品在全世界都广为流传，是最受中国读者欢迎的外国作家之一。他一生着述颇丰，16年中留下了19部长篇小说、150多篇短篇小说以及大量文学报告集，还写了3个剧本以及相当多的随笔和论文。最著名的有《马丁·伊登》、《野性的呼唤》、《白牙》、《热爱生命》等小说。1904年发表《黄祸》一文，1908年和1910年分别写了两部小说《中国佬》和《空前绝后的入侵》，以及其他涉及中国海外移民题材的多篇作品，不吝惜笔墨，污蔑中国人为“劣等民族”，是对欧美白人世界构成威胁的“黄祸”，必须对之实施“种族灭绝”。扬言“白人是一个伟大的种族，地球的一半和海洋的全部都是他们的世袭财产”。在小说《空前绝后的入侵》中写到，中国扩张，即将侵略西方的白人文明世界，于是美国向中国发动细菌战，造成中国大地上瘟疫流行，成千上万人中国人被毒死。最后，列强灭掉中国，瓜分了中国领土。他是世界文学史上最早的商业作家之一，因此被誉为商业作家的先锋。,,https://img3.doubanio.com/img/author/large/1495863268.13.jpg,https://book.douban.com/author/4506209/
27192786,1240764,安德鲁·西恩·格利尔 Andrew Sean Greer,美国,1,,,　　安德鲁·西恩·格利尔(AndrewSeanGreer)1970年生于美国华盛顿。做过司机、剧院技术人员和电视临时演员。小说处女作《小行星之路》于2001年10月出版，广获好评。2004年2月《星空下的婴儿》(TheConfessionsofMaxTivoli)在美国出版，因其文字的优美流畅、情节的悬疑曲折，受到美国读者的欢迎和好评，成为了一本实实在在的畅销小说。,,https://img3.doubanio.com/img/author/large/1536658447.52.jpg,https://book.douban.com/author/1240764/
3536343,1083057,谢尔·希尔弗斯坦 文·图,美国,0,,,　　,,https://book.douban.com/author/1083057/avatar,https://book.douban.com/author/1083057/
4221356,193066,鲁道夫·德雷克斯,美国,0,,,　　,,https://book.douban.com/author/193066/avatar,https://book.douban.com/author/193066/
27601528,4588442,齐格蒙·鲍曼 Zygmunt Bauman,英国,1,1925-11-19,2017-01-09,　　齐格蒙·鲍曼（1925-2017），当代世界最著名的社会家与哲学家之一，英国当代杰出的社会学家安东尼·吉登斯说，“他（齐格蒙）用非凡的才华和创造力，提出了一个所有人都必须认真对待的立场”。生于波兰，曾任华沙大学社会系教授，1968年离开波兰，1969－1971年在特拉维夫和海法大学任教，后前往英国，任利兹大学终身教授。主要著作有《阐释学与社会科学》（1987）、《现代性与大屠杀》（1989）、《现代性与矛盾》（1991）、《后现代性其不满》（1997）、《全球化：人类后果》（1998）。,,https://img3.doubanio.com/img/author/large/1513409282.76.jpg,https://book.douban.com/author/4588442/
26378772,317019,维罗尼卡·罗斯,美国,0,,,　　,,https://book.douban.com/author/317019/avatar,https://book.douban.com/author/317019/
1018136,4512435,乔治·奥威尔 George Orwell,英国,1,1903-06-25,1950-01-21,　　乔治·奥威尔（1903年6月25日－1950年1月21日），英国著名小说家、记者和社会评论家。他的代表作《动物庄园》和《1984》是反极权主义的经典名著，其中《1984》是20世纪影响最大的英语小说之一。1903年生于英国殖民地的印度，童年耳闻目睹了殖民者与被殖民者之间尖锐的冲突。与绝大多数英国孩子不同，他的同情倾向悲惨的印度人民一边。少年时代，奥威尔受教育于著名的伊顿公学。后来被派到缅甸任警察，他却站在了苦役犯的一边。20世纪30年代，他参加西班牙内战，因属托洛茨基派系（第四国际）而遭排挤，回国后却又因被划入左派，不得不流亡法国。二战中，他在英国广播公司（BBC）从事反法西斯宣传工作。1950年，死于困扰其数年的肺病，年仅47岁。乔治·奥威尔一生短暂，但其以敏锐的洞察力和犀利的文笔审视和记录着他所生活的那个时代，作出了许多超越时代的预言，被称为“一代人的冷峻良知”。其代表作有《动物庄园》和《1984》。,,https://img1.doubanio.com/img/author/large/1489462312.98.jpg,https://book.douban.com/author/4512435/
26757148,677684,阿耐 ane,中国,2,,,　　阿耐，上世纪60年代生人，一个学机械出身的工科生。上世纪90年代初弃政入商，经商数年。2003年以多年商场经历和个人感悟为蓝本开始创作，已经出版小说《食荤者》《不得往生》《回家》《大江东去》《欢乐颂》《最后的狐狸精》等长篇小说。　　阿耐有以下特征：第一，饮食偏向绍兴菜；第二，喜欢关注并分析经济新闻；第三，喜欢董明珠；第四，资深网友，为互联网文学发展的受益者；第五，内心一直在纠结是奸商还是文化人。,,https://img3.doubanio.com/img/author/large/1535076090.16.jpg,https://book.douban.com/author/677684/
1657408,1287510,艾伦·亚历山大·米尔恩,英国,1,1882,1956,　　艾伦·亚历山大·米尔恩（1882～1956），英国著名剧作家，小说家，童话作家和儿童诗人。毕业于英国剑桥大学。,,https://img1.doubanio.com/img/author/large/1495858887.79.jpg,https://book.douban.com/author/1287510/
1055480,4504805,吴楚材,中国,0,,,　　古文观止刻本吴楚材（1655～？），名乘权，字子舆，号楚材，浙江清山阴州山（今绍兴）人，康熙十七年（1695），与侄吴调侯共同编成《古文观止》一书，共12卷，收录上自先秦、下至明末文章222篇，以散文为主，间收骈文。,,https://book.douban.com/author/4504805/avatar,https://book.douban.com/author/4504805/
20281425,179582,阿尔弗雷德·阿德勒 Alfred Adler,奥地利,1,,,　　阿尔弗雷德·阿德勒（AlfredAdler，生于1870年2月7日，逝于1937年5月28日），奥地利精神病学家。人本主义心理学先驱，个体心理学的创始人，曾追随弗洛伊德探讨神经症问题，但也是精神分析学派内部第一个反对弗洛伊德的心理学体系的心理学家。　　著有《自卑与超越》、《人性的研究》、《个体心理学的理论与实践》、《自卑与生活》等，他在进一步接受了叔本华的生活意志论和尼采的权力意志论之后，对弗洛伊德学说进行了改造，将精神分析由生物学定向的本我转向社会文化定向的自我心理学，对后来西方心理学的发展具有重要意义。,,https://img3.doubanio.com/img/author/large/1502573227.11.jpg,https://book.douban.com/author/179582/
1530473,151791,威廉·彼得·布拉蒂 William Peter Blatty,美国,1,1928-01-07,2017-01-12,　　威廉·彼得·布拉蒂，美国作家和电影制作人，代表作是1971出版的小说《驱魔人》（TheExorcist）。他在该小说的同名电影中担任编剧，并荣膺了1974年的奥斯卡最佳改编剧本奖。他自编自导了该系列的续集《驱魔人3》（TheExorcistIII）。《驱魔人》大获成功后，布拉蒂又在1978年出版了《第九人生》（TheNinthConfiguration）。这部小说是在他1960年代创作的《精神病患》（Twinkle，Twinkle，&quot;Killer&quot;Kane!）基础上完成的。两年后，布拉蒂凭借《第九人生》的改编剧本在金球奖的评选中斩获最佳剧本奖。他还创作了《Elsewhere》、《魔鬼迪米特尔》（Dimiter）、《Crazy》等小说。　　布拉蒂是土生土长的纽约人。1950年，他于乔治城大学（GeorgetownUniversity）获得了英语学士学位。之后，他在乔治华盛顿大学（GeorgeWashingtonUniversity）攻读英语文学的硕士学位。1954年，布拉蒂加入美国空军的心理作战部（PsychologicalWarfareDivision）。结束空军的服役后，他工作于贝鲁特的美国信息局（UnitedStatesInformationAgency）。(译自Wikipedia),,https://img1.doubanio.com/img/author/large/1509864989.07.jpg,https://book.douban.com/author/151791/
25800697,4531299,严歌苓 Geling Yan,美国,2,,,　　严歌苓是一位美籍华人，1958年生于上海，1978年发表处女作童话诗《量角器与扑克牌的对话》。著名旅美作家，美国21世纪著名中文、英文作家，好莱坞专业编剧。作品以中、英双语创作小说，常被翻译成法、荷、西、日等多国文字，其作品无论是对于东、西方文化魅力的独特阐释，还是对社会底层人物、边缘人物的关怀以及对历史的重新评价，都折射出复杂的人性，哲思和批判意识。多年的沉淀和积累，直接和间接的经历与经验都成为了她的创作“矿藏”，甚至她和劳伦斯被美国联邦调查局“搅局”的爱情故事也写成了长篇小说《无出路咖啡馆》。张艾嘉执导影片《少女小渔》原作者，张艺谋新执导影片《金陵十三钗》原作者，《天浴》、《梅兰芳》原作者及编剧，《小姨多鹤》等多部小说改编为热播电视剧。曾获华裔美国图书馆协会“小说金奖”、亚太国际电影节最佳编剧奖，台湾电影金马奖最佳编剧奖。,,https://img3.doubanio.com/img/author/large/1495895463.73.jpg,https://book.douban.com/author/4531299/
26148066,350209,彼得·阿克罗伊德,英国,0,,,　　,,https://book.douban.com/author/350209/avatar,https://book.douban.com/author/350209/
3744558,548109,肯特·沃泰姆,美国,0,,,　　,,https://book.douban.com/author/548109/avatar,https://book.douban.com/author/548109/
30190066,4508762,流沙河,中国,1,,,　　流沙河是现当代中国著名诗人。1931年在成都出生，建国后，历任川西《农民报》副刊编辑、四川省文联创作员、《星星》诗刊编辑、中国作协第四届理事。后在中国作协四川分会专门从事创作。,,https://img3.doubanio.com/img/author/large/1501630761.23.jpg,https://book.douban.com/author/4508762/
1908384,712244,丹尼尔·平克 Daniel H. Pink,美国,1,,,　　趋势专家、畅销书作家,,https://img1.doubanio.com/img/author/large/1524710237.98.jpg,https://book.douban.com/author/712244/
3249247,4585689,Felix Klein,德国,0,,,　　,,https://book.douban.com/author/4585689/avatar,https://book.douban.com/author/4585689/
1884249,1293680,托尼·惠勒,澳大利亚,0,,,　　,,https://book.douban.com/author/1293680/avatar,https://book.douban.com/author/1293680/
4274472,224621,冈仓天心,日本,0,,,　　,,https://book.douban.com/author/224621/avatar,https://book.douban.com/author/224621/
26376353,4608384,約瑟夫·斯蒂格利茨 Joseph E. Stiglitz,美国,1,,,　　,,https://img3.doubanio.com/img/author/large/LJmROFEPPYccel_avatar_uploaded1508356221.25.jpg,https://book.douban.com/author/4608384/
26977023,636093,英格丽·多莱尔,美国,0,,,　　,,https://book.douban.com/author/636093/avatar,https://book.douban.com/author/636093/
1027528,4540941,马克·李维 Marc Levy,法国,1,,,　　马克•李维：法国作家，作品热销全球49个国家，总销量超过4000万册，连续15年蝉联“法国十大畅销作家”，拥有让大导演斯皮尔伯格只看两页书稿，就重金购下电影版权的神奇魅力。已在中国出版畅销书《偷影子的人》《伊斯坦布尔假期》《如果一切重来》《比恐惧更强烈的情感》《第一日》《第一夜》《那些我们没谈过的事》《幸福的另一种含义》《她和他》《与你重逢》等。,,https://img3.doubanio.com/img/author/large/1510310677.65.jpg,https://book.douban.com/author/4540941/
26989163,4552153,吴军,美国,1,,,　　吴军，著名学者，投资人，人工智能、语音识别和互联网搜索专家。毕业于清华大学和美国约翰·霍普金斯大学，现任丰元资本创始合伙人、上海交通大学客座教授、约翰·霍普金斯大学工学院董事等职。　　吴军博士曾作为资深研究员和副总裁分别任职于Google公司和腾讯公司。在Google公司，他和同事一同开创了搜索反作弊研究领域，成立了中、日、韩文产品部门，设计了Google中、日、韩文搜索算法，领导了Google自然语言分析器、自动问答等研究型项目。在腾讯公司，他负责了搜索、搜索广告和街景地图等项目。作为风险投资人，他成功地投资了数十家硅谷和中国的高科技企业。　　吴军博士著有《数学之美》《浪潮之巅》《大学之路》《文明之光》《硅谷之谜》和《智能时代》《见识》《态度》《具体生活》等多部畅销图书，并多次获得包括文津奖、中国好书奖、中华优秀出版物在内的国家级图书大奖。,,https://img1.doubanio.com/img/author/large/1502042144.99.jpg,https://book.douban.com/author/4552153/
