id,title,book_url,pic_url,author,press,original,translator,publish_date,pages,price,binding,ISBN,douban_score,summary,autor_intro,author_id
26431326,所有我们看不见的光,https://book.douban.com/subject/26431326/,https://img3.doubanio.com/view/subject/l/public/s28260540.jpg,[美]安东尼·多尔,中信出版社,,高环宇,2015-8,503,42.00元,平装,9787508653167.0,8.9,法国少女玛丽洛尔生活在巴黎，幼年失明后，父亲保护她、训练她，鼓励她勇敢生活下去。1940年，德国 入侵，她被迫离家，不久又与父亲骨肉分离，以瘦削的肩膀抵抗纳粹暴政。 德国少年维尔纳从小失去双亲，与妹妹在矿区孤儿院相依为命。一心想摆脱底层命运的他，凭借无线电天赋跻身纳粹精英学校，本以为是命运的转折，不料却跌入另一个地狱。 战争碾碎了他们的希望，两个陌生人的生命轨迹也意外交汇。当平静的生活成为不可企及的黑暗之光，他们是否有勇气，在死之前，活出生机？,安东尼·多尔 Anthony Doerr (1973 - )，美国小说家，作品包括《捡贝壳的人》（The Shell Collector）、《关于恩典》（About Grace）、《罗马四季》（Four Seasons in Rome）、《记忆墙》（Memory Wall）等书。多尔凭短篇小说三次获得欧亨利小说奖、一次全国杂志奖和手推车奖，作品收录于《美国最佳短篇小说》、《安可新美国短篇小说选》和《斯克里布纳当代小说选》中，邦诺书店新秀奖、罗马奖和纽约公共图书馆幼狮文学奖也给予他高度肯定。 2007年，著名文学杂志《格兰塔》将安东尼·多尔列入二十一位全美最佳青年小说家的排名中。多尔目前在沃伦威尔森学院的文艺创作硕士班任教，与妻子和两个儿子住在爱达荷州博伊西市。 个人网站：www.anthonydoerr.com 译者 高环宇，英语专业毕业，曾从事翻译...(展开全部),https://book.douban.com/author/407057/
1476213,中國近代史（上冊）,https://book.douban.com/subject/1476213/,https://img3.doubanio.com/view/subject/l/public/s1493864.jpg,[美]徐中約,香港中文大學出版社,,計秋楓/朱慶葆,2002,568,港币148元,平裝,9789622019874.0,9.4,《中国近代史》（The Rise of Modern China）自1970年面世后五次修订，销售数十万册，为欧美及东南亚等地中国近代史研究的权威著作及最畅销的学术教科书，是一本极具深远影响的经典作品。 这部近代史自清朝立国起，下迄21世纪，缕述四百年来中国近代社会之巨变。然作者明确指出，这段艰难的历程并非如大多西方汉学家所言，是一段西方因素不断输入而中国仅仅被动回应的历史。作者拈出“政府的政策和制度”、“反对外来因素的民族或种族抗争”以及“在新的天地里寻求一条求生之道”三条线索，作为推动近代中国发展的三股最重要动力，并通过对近代中国内部社会动荡的描摹，向世界讲述了“一个古老的儒家帝国经无比艰难，蜕变为一个近代民族国家”的历史。 作者徐中约虽身处欧美学界，在书中想表达的却是“以中国人的身份对近代中国发展进程的看法”，但这种表达不囿于任何一家学说、一种...(展开全部),《中国近代史》（The Rise of Modern China）自1970年面世后五次修订，销售数十万册，为欧美及东南亚等地中国近代史研究的权威著作及最畅销的学术教科书，是一本极具深远影响的经典作品。 这部近代史自清朝立国起，下迄21世纪，缕述四百年来中国近代社会之巨变。然作者明确指出，这段艰难的历程并非如大多西方汉学家所言，是一段西方因素不断输入而中国仅仅被动回应的历史。作者拈出“政府的政策和制度”、“反对外来因素的民族或种族抗争”以及“在新的天地里寻求一条求生之道”三条线索，作为推动近代中国发展的三股最重要动力，并通过对近代中国内部社会动荡的描摹，向世界讲述了“一个古老的儒家帝国经无比艰难，蜕变为一个近代民族国家”的历史。 作者徐中约虽身处欧美学界，在书中想表达的却是“以中国人的身份对近代中国发展进程的看法”，但这种表达不囿于任何一家学说、一种主义，开出一种折衷调和的历史观。作者以超越意识形态、阶级、党派、种族和文化的眼光，怀抱对各色历史人物的宽容、同情、善意之心，能够公平公正、客观冷静地看待历史事件的发生。并且参考了巨量不同语种的档案文献及研究著述，以跨学科的方法写就这部描述近四百年中华民族之挣扎历程的史学巨著。,https://book.douban.com/author/1078367/
25938605,天国之秋,https://book.douban.com/subject/25938605/,https://img3.doubanio.com/view/subject/l/public/s28386971.jpg,[美]裴士锋,社会科学文献出版社,,黄中宪/谭伯牛（校）,2014-11-10,580,69.00元,精装,9787509752647.0,8.6,2012年坎迪尔（Cundill Prize）历史奖大奖（世界奖金最高的历史著作奖） 裴士锋生动重现了……十九世纪中叶的太平天国战争。这场战争所夺走的人命之多，在人类史上名列前茅。它的深远影响，在当今中国仍未消失。《天国之秋》是由第一流历史学家和杰出作家完成的引人入胜之 作。 ——基辛格（Henry A. Kissinger） 《论中国》《大外交》等书作者 精心琢磨的历史铺陈，是极出色的典范。从一八五〇年代初期打至一八六四年的这场中国内战，可能是人类史上死伤最惨烈的内战；裴士锋以生动翔实的手法，呈现中国的统治者及其数千万子民的命运如何受到英国外交与商业利益的摆布，如何受到太平天国本身的非正统宗教和政治理念影响。一个悲惨且撼动人心的故事。 ——史景迁（Jonathan Spence） 《追寻现代中国》《大汗之国》等书作者,裴士锋 Stephen R. Platt 耶鲁大学中国史博士，其博士论文获颁瑟隆•费尔德奖（Theron Rockwell Field Prize）。目前执教于美国阿姆赫斯特马萨诸塞大学，著有《湖南人与现代中国》（Provincial Patriots: The Hunanese and Modern China）。他大学时主修英语，因此大学毕业后以雅礼协会老师的身份在中国湖南待了两年。他的研究得到富尔布莱特计划、国家人文基金会、蒋经国基金会支持。目前他与妻女住在马萨诸塞州的格林费尔德。 译者简介 黄中宪 政治大学外交系毕，专职翻译，译有《明代宦官》《维梅尔的帽子》《大探险家》《帖木儿之后》《成吉思汗》《剑桥伊斯兰史》《非典型法国》等。 审校简介 谭伯牛 清史研究者，尤为关注太平天国战争及湘军、淮军历史，著有《战天京：晚清军政传信录》《天下残局：断章...(展开全部),https://book.douban.com/author/1148501/
26700745,南渡北归,https://book.douban.com/subject/26700745/,https://img1.doubanio.com/view/subject/l/public/s28375919.jpg,岳南,湖南文艺出版社,,,2015-8-1,1681,CNY 195.00,平装,9789900187813.0,8.5,《南渡北归(增订版)(套装共3册)》分为《南渡》《北归》《离别》三部，是著名作家岳南所著首部全景再现20世纪中国最后一批大师命运变迁的史诗巨著。讲述的是上个世纪大批知识分子冒着抗战的炮火由中原迁往西南之地，而后再回归中原的故事。整部作品的时间跨度近一个世纪，所涉人物囊括了二十世纪人文科学领域的大部分大师级人物，如蔡元培、王国维、梁启超、梅贻琦、陈寅恪、钱锺书等。作品对这些知识分子群体命运作了细致的探查与披露，对各种因缘际会和埋藏于历史深处的人事纠葛、爱恨情仇进行了有理有据的释解，读来令人心胸豁然开朗的同时，又不胜唏嘘，扼腕浩叹。,岳南：原名岳玉明，山东诸城人，1962年生，毕业于解放军艺术学院文学系、北京师范大学·鲁迅文学院研究生班。历任宣传干事、编辑、台湾清华大学驻校作家等。著有《风雪定陵》《复活的军团》等考古纪实文学作品十二部，有英、日、韩、法、德文出版，海外发行达百万余册。另有《陈寅恪与傅斯年》等传记作品十余部。《南渡北归》三部曲在海内外引起轰动，《亚洲周刊》评其为2011年全球华文十大好书之冠，称其为首部全景再现中国最后一批大师群体命运剧烈变迁的史诗巨著。评论称：作者的感叹深沉而悲怆，令人惊悚不已——大师远去再无大师。岳南等作家写出这一年的好书，展现出全球华人的软实力及不断“向上的力量”。,https://book.douban.com/author/4539600/
25752592,从黎明到衰落（上下）,https://book.douban.com/subject/25752592/,https://img3.doubanio.com/view/subject/l/public/s27176265.jpg,[美]雅克·巴尔赞,中信出版社,,林华,2013-11,868,98.00元,平装,9787508641614.0,8.9,编辑推荐： ★30岁构思，50余年酝酿，85岁动笔，93岁出版，美国“国宝级历史学家”雅克•巴尔赞毕生心血巨著！ ★《纽约时报书评》惊叹：史学大师的绝世之作！ ★荣获美国国家图书奖，被评论界赞誉为“20世纪的文化圣经”！ ★著名学者余英时唯一亲笔推荐的西方文化史，专门撰文盛赞：这不是一本普通的史书，而是一位博雅老人一生读书和反思的最后结晶！ ★美国：《纽约时报》畅销书排行榜连续14周名列前茅；Amazon五星强力推荐；邦诺书店Top10推荐；每月之书俱乐部重点选书。 ★台湾：诚品书店“年度之最重量出版”；博客来书店“年度百大人文类畅销书”。 ★《时代周刊》《新闻周刊》《纽约客》《金融时报》《泰晤士报》《卫报》等欧美近百家权威媒体一致推荐。 内容简介： 《从黎明到衰落：西方文化生活五百年，1500年至今》：史学大师将500年的西方文化编织成一部优美流畅...(展开全部),编辑推荐： ★30岁构思，50余年酝酿，85岁动笔，93岁出版，美国“国宝级历史学家”雅克•巴尔赞毕生心血巨著！ ★《纽约时报书评》惊叹：史学大师的绝世之作！ ★荣获美国国家图书奖，被评论界赞誉为“20世纪的文化圣经”！ ★著名学者余英时唯一亲笔推荐的西方文化史，专门撰文盛赞：这不是一本普通的史书，而是一位博雅老人一生读书和反思的最后结晶！ ★美国：《纽约时报》畅销书排行榜连续14周名列前茅；Amazon五星强力推荐；邦诺书店Top10推荐；每月之书俱乐部重点选书。 ★台湾：诚品书店“年度之最重量出版”；博客来书店“年度百大人文类畅销书”。 ★《时代周刊》《新闻周刊》《纽约客》《金融时报》《泰晤士报》《卫报》等欧美近百家权威媒体一致推荐。 内容简介： 《从黎明到衰落：西方文化生活五百年，1500年至今》：史学大师将500年的西方文化编织成一部优美流畅、气势恢宏的史诗巨制、20世纪最伟大的文化论著；两卷在手，纵览五百年西方文化的宏伟画卷！ 民主政治、个人自由、女权运动、性解放、工业化社会、原子弹、数字时代……西方文明带来的美德与罪恶，几乎已经完全渗透全球每个人的生活，你可知道这一切从何开始？让史学大师雅克•巴尔赞带你回到过去，细说西方文明如何在五百年中渐渐开花结果，带来我们如今所见的世界；又如何盛极而衰，面临再生的瓶颈…… 巴尔赞考察了从文艺复兴到20世纪末500年间西方文明的方方面面，包括政治制度、社会思潮、宗教、哲学、文学、音乐、美术、科技发明、民俗及社会生活等。他以四场“真正的革命”为标志来对这五百年进行划分：宗教革命、君主制革命、自由革命和社会革命，并以此为主轴，详述这些变革在思想与物质层面所带来的冲击，这些冲击又如何交互作用塑造出今日我们所见的世界。 在他流畅的文笔之下，五百年的历史故事也能像《红楼梦》一样，出场人物个个栩栩如生，“剧情”高潮迭起，无处不精彩！不论是名列史传却面目模糊的名士，或是名不见经传的小人物，巴尔赞都能还他们有血有肉的真面目；书中有爆炸性的大事件，也有乍看琐碎却寓意深远的琐事，经过大师提纲挈领，五百年来多不胜数的种种事件人物，逐渐融合成一幅属于西方文明的立体图像。 阅读这本书，注定是一段非比寻常的西方文化之旅。  媒体评价： 【一部传世巨著的诞生】 早在20世纪30年代，年轻的雅克·巴尔赞就萌生了撰写一部西方文化史的念头，但被一位长者劝阻了。那位长者认为，这位年轻人掌握的知识还不足以写出一些有创意的东西，建议他把写作计划推迟到80岁之后开始。 巴尔赞听从并且履行了那位长者的意见，在自己85岁的时候，才开始文化史写作。此时的巴尔赞早已是史学界的一代宗师了。 几年之后，也就是20世纪结束的那一年，巴尔赞的文化史巨著《从黎明到衰落：西方文化生活五百年，1500年至今》一书出版。 这一年，他93岁。 这是一个奇迹！ 吾人在哥大所最祟拜的业师之一。 ——唐德刚，著名美籍华人学者 他专治近世欧洲文化史，对音乐、文学、绘画无一不通，对当代社会科学、自然科学的各种发展，也极留心注意，可说是当代极少数拥有读者的通人之一。 ——夏志清，哥伦比亚大学中国文学名誉教授 我往往把他的书翻来覆去地读，逐渐体会其行文和推理的妙处，然后再据为己有。 ——李欧梵，香港中文大学人文学科教授 像他这样学识渊博的人在今天的西方也已经是硕果仅存。 ——甘阳，中山大学人文高等研究院院长 哥伦比亚大学非常有名的一个大师级人物。 ——梁文道，凤凰卫视评论员、专栏作家 此书深入浅出，大可雅俗共赏。……我推荐它是因为它可以让我们窥测西方人文修养深厚的学人究竟是像什么样子。此书出版是当年美国文化界一件大事，报章和电视都有评论和访问。中国人如果真要想重振“人文精神”，这是一块大可借鉴的他山之石。                                                                                                                                                                      ——余英时，普林斯顿大学讲座教授 如果我们已经厌倦了现代学术的那种装腔作势的思考和夸夸其谈的阐释的话，回到巴尔赞那里，这是一个好的选择。通过他，或许可以找到重返现代文明源头的路径，重新回到那个属于但丁、路德、彼特拉克、达•芬奇、伊拉斯谟的文明的“黎明”时分。 ——张闳，上海同济大学文化批评研究所教授兼所长 雅克•巴尔赞生来就是注定要写这本书的，但是他在五十岁的时候不可能写出来。这是一本杰作，只能出自大师之手，需要终其一生才能获得产生于智慧，而不仅仅是知识的卓见。感谢上天使他长寿健朗，得以完成这部别人连开头都力不能及的著作。 ——安妮•法迪曼，《美国学者》前主编 《从黎明到衰落》对过去的五百年作了风趣、博学、大胆、特别是睿智的回顾。全书令人读来不忍释卷，对最喜爱的部分百读不厌。 ——格特鲁德•希默尔法布，著名历史学家、《一个国家，两种文化》作者 这部书对过去五百年西方文化的评估内容精彩、引人深思、趣味盎然，是对抗当前浑浑噩噩消费主义的最佳武器。除了雅克•巴尔赞，再无第二人能写出这部引人入胜的史学著作。阅读此书好似参加了一次这位当今思想最活跃、最渊博的学者主讲的座谈会。 ——戴安•拉维奇，纽约大学教授 这是一部绝妙好书。雅克•巴尔赞的渊博无可匹敌。无人能像他一样对五百年的历史辑古钩沉，洞察入微，而行文又如此清楚、优雅、流畅。雅克•巴尔赞是当今时代的文化瑰宝，这已成为不争的事实。 ——约翰•西尔伯，波士顿大学校长,https://book.douban.com/author/338220/
3055477,西潮,https://book.douban.com/subject/3055477/,https://img3.doubanio.com/view/subject/l/public/s3050915.jpg,蒋梦麟,天津教育出版社,,,2008-4,259,22.00元,平装,9787530952009.0,8.4,《西潮》是蒋梦麟的自传性作品，几乎囊括了中国1842年至1941年间的所有重大历史事件。半段是作者“亲闻”的，后半段是作者“亲历”的。作者利用抗战期间躲空袭的“闲暇”，在没有灯光、没有桌椅的空洞里，用随身携带的铅笔和硬面笔记本，写成这样的一部“自传”。这部书被作者视为“有点像自传，有点像回忆录，也有点像近代史”。其中既有作者对于社会和人生的透视，也反映了在中西文化碰撞下，整个社会的激烈动荡。 英文版出版后，受到广泛重视，被哈佛大学远东研究所定为重要参考书。之后，蒋梦麟将此书译成中文，在台湾出版时，台湾青年几乎人手一册，被奉为“人生教科书”。,蒋梦麟（1886—1964），原名梦熊，字兆贤，又号孟邻。浙江余姚人。著名教育家。 美国哥伦比亚大学哲学、教育学博士。归国后，任孙中山先生秘书。1928年，成为国民政府教育部第一任部长，后就职于北京大学，掌校长长达17年。1950年到台湾，后病逝于台湾。 主要著作：《西潮》《新潮》《孟邻文存》等。 蒋梦麟是从中国学究的私塾走进西洋自由学府的人。他从古老的农村社会，走入近代的都市文明；从身经满清专制的皇朝，去接受革命思想的洗礼。他曾经在广大的外国人群里生活多年，又曾经在广大的中国人群里，尤其是知识青年人群里生活多年。他置身于中西文化思想交流的旋涡，看遍了翻云覆雨、沧海桑田的时局。作者以极平易近人的口吻，写出那个极不平凡的时代的故事，是最难达到的一种境界，没有高度的文化修养，是做不来的。他是以他那个时代之代言人的身份来发言的，但揭示我们当下时代面临着相同...(展开全部),https://book.douban.com/author/4543284/
1491537,近代中国社会的新陈代谢,https://book.douban.com/subject/1491537/,https://img3.doubanio.com/view/subject/l/public/s1559102.jpg,陈旭麓,上海社会科学院出版社,,,2006-1,428,42.00元,平装,9787806817919.0,8.9,《近代中国社会的新陈代谢(大学人文社科读本)》博大精深，思辨深邃，凝聚了著名史学家陈百麓先生数十年心血。本书不仅考察了近代社会经济结构和政治结构的变革，而且考察了城乡基层组织的演变，以及不平等条约激起的社会变化；不仅研究了中国近代社会变化的内部因素，而且寻找出外部冲击引起的社会习尚的改变；不仅论述了政治思想、哲学、文学等方面的变革，而且分析了欧风美雨影响下的社会心态的变化。全书充满激情而又思辨的论述、勾画出中国近代社会百年的新陈代谢和急遽变革。,,https://book.douban.com/author/340657/
26820347,红星照耀中国,https://book.douban.com/subject/26820347/,https://img3.doubanio.com/view/subject/l/public/s29109031.jpg,[美]埃德加·斯诺,人民文学出版社,,,2016-6,475,43.00元,平装,9787020116133.0,8.9,人文社重推最经典译本，由董乐山家属独家授权 附五十余幅珍贵历史照片！ 《红星照耀中国》（曾译《西行漫记》）自1937年初版以来，畅销至今，而董乐山译本已经是今天了解中国工农红军的经典读本。本书真实记录了斯诺自1936年6月至10月在中国西北革命根据地进行实地采访的所见所闻，向全世界报道了中国和中国工农红军以及许多红军领袖、红军将领的情况。 2016年是长征胜利80周年，也是本书出版80周年，此次新版得到董乐山家属独家授权，并配有五十余幅珍贵历史照片，是由人民文学出版社推出的最经典译本。,埃德加•斯诺，美国著名记者。他于1928年来华，曾任欧美几家报社驻华记者、通讯员。1933年4月到1935年6月，斯诺同时兼任北平燕京大学新闻系讲师。1936年6月斯诺访问陕甘宁边区，写了大量通讯报道，成为第一个采访红区的西方记者。 董乐山，翻译家，作家。生于浙江省宁波市。1946年冬毕业于上海圣约翰大学英国文学系。译作《第三帝国的兴亡》（合译）、《一九八四》《西方人文主义的传统》《红星照耀中国》等均有广泛影响。,https://book.douban.com/author/4547516/
3297466,我的团长我的团（上部）,https://book.douban.com/subject/3297466/,https://img3.doubanio.com/view/subject/l/public/s3510333.jpg,兰晓龙,新星出版社,,,2009-1,355,35.00,平装,9787802254817.0,9.3,抗战末期，一群溃败下来的国民党士兵聚集在西南小镇禅达的收容所里，他们被几年来国土渐次沦丧型得毫无斗志，只想苟且偷生。他们混日子，他们不愿面对自己内心存有的梦：那就是再跟日本人打一仗，像个真正的军人那样，打败日本人。他们行尸走肉般活着。 师长虞啸卿要重建川军团。但真正燃起这群人斗志的是嬉笑怒骂、不惜坑蒙拐骗的龙文章。龙文章让他们知道活人是要对死去的人负责的。 只是川军团的人一开始就知道，他们的命运就是炮灰的命运，他们团的命运就是炮灰团的命运。他们活着不会有人重视，他们死了也不会有人记得。 然而，国难当头，岂容坐视。,兰晓龙，湖南邵阳人，1973年5月26日出生。1997年毕业于中央戏剧学院，后进入北京军区战友话剧团成为一名职业编剧。曾创作了话剧《红星照耀中国》，电视剧《石磊大夫》、《步兵团长》。话剧《爱尔纳·突击》在获得2002年全军新剧目展演编剧一等奖。2004年《士兵》出版，为电视剧《士兵突击》的原著。,https://book.douban.com/author/308707/
1963912,正见,https://book.douban.com/subject/1963912/,https://img3.doubanio.com/view/subject/l/public/s1993421.jpg,[不丹]宗萨蒋扬钦哲仁波切,中国友谊出版公司,,姚仁喜,2007-1,168,25.00元,平装,9787505722453.0,8.8,在这本书中，宗萨蒋扬钦哲仁波切的以最简单的语言来说明佛教最核心的四法印见地，文字看似简单，却包含了深入浅出的层层奥义。下笔行云流水，诙谐幽默又字字珠玑。在轻快的字句后面，充满了引导无明众生脱离轮回的佛菩萨大悲大愿。 宗萨蒋扬钦哲仁波切是藏传佛教的老师，也是闻名影坛的导演。在书中，他以电影的虚拟实境，巧妙地比喻我们身处的幻相世界；而证悟的过程就彷佛脱去妄念所带来的层层蔽障，了解因缘的善变与无常；因而放下我执，迈向醒觉之路。 他爽洁而利落地破除常人对佛教徒的误解：佛教徒等于祥和与非暴力；其实，这并非佛法的核心。对于要成为一位佛教徒，你必须接受佛教的四法印见地：一切和合现象都是无常，一切情绪都是痛苦，一切事物无自性，以及证悟超越概念。宗萨蒋扬钦哲仁波切以实证的经验加以分析，体现四见地最精要的部分，对于修行者有甚大的帮助。有缘读此书的人，都能更清楚地见识到法...(展开全部),在这本书中，宗萨蒋扬钦哲仁波切的以最简单的语言来说明佛教最核心的四法印见地，文字看似简单，却包含了深入浅出的层层奥义。下笔行云流水，诙谐幽默又字字珠玑。在轻快的字句后面，充满了引导无明众生脱离轮回的佛菩萨大悲大愿。 宗萨蒋扬钦哲仁波切是藏传佛教的老师，也是闻名影坛的导演。在书中，他以电影的虚拟实境，巧妙地比喻我们身处的幻相世界；而证悟的过程就彷佛脱去妄念所带来的层层蔽障，了解因缘的善变与无常；因而放下我执，迈向醒觉之路。 他爽洁而利落地破除常人对佛教徒的误解：佛教徒等于祥和与非暴力；其实，这并非佛法的核心。对于要成为一位佛教徒，你必须接受佛教的四法印见地：一切和合现象都是无常，一切情绪都是痛苦，一切事物无自性，以及证悟超越概念。宗萨蒋扬钦哲仁波切以实证的经验加以分析，体现四见地最精要的部分，对于修行者有甚大的帮助。有缘读此书的人，都能更清楚地见识到法教的神髓，了悟无常，解脱万千烦恼；原来，佛教徒不只是着僧袍、坐禅、戒荤食与禁欲；而是觉知这四种见地，化解对如幻世事的执着。,https://book.douban.com/author/4551024/
1409704,金刚经说什么,https://book.douban.com/subject/1409704/,https://img1.doubanio.com/view/subject/l/public/s1690607.jpg,南怀瑾,复旦大学出版社,,,2002-6,493,27.00元,平装,9787309033267.0,8.9,作者依据梁代昭明太子的分法，将《金刚经》分为32品（相当于章），然后逐品作了讲解，每一品均以一首偈颂作总结，以阐发他的心得。,,https://book.douban.com/author/4503235/
1038746,佛教常识答问,https://book.douban.com/subject/1038746/,https://img1.doubanio.com/view/subject/l/public/s1071479.jpg,赵朴初,北京出版社,,,2003-01,139,9.00,平装,9787200047189.0,8.7,赵朴初先生生前曾任佛教协会的会长，他从四十多年前就开始写这样一部深入浅出的著作。本书对于佛教的源流、佛学的基本内容和态度都作了详细的表述，采用答问的形式，更附以二百余幅精美的彩色图片，把深邃的佛理形象生动地表达了出来。,,https://book.douban.com/author/4558211/
10491608,神祇、陵墓与学者,https://book.douban.com/subject/10491608/,https://img1.doubanio.com/view/subject/l/public/s11174608.jpg,[德]C·W·策拉姆,生活·读书·新知三联书店,,张芸/孟薇,2012-6,441,48.00元,平装,9787108039972.0,8.6,这是一本有关考古学的经典畅销书，被译成几十种文字，受到了全世界读者的喜爱。C. W. 策拉姆追寻着伟大学者和冒险家的足迹，从欧洲来到中东，又转至中美洲，带领人们进入一个个考古学传奇：施里曼发现特洛伊、卡特开启图坦卡蒙传奇般的墓室、科尔德维挖出巴比伦城、汤普森潜水寻找玛雅宝藏，商博良破译埃及象形文字……读者们宛如身临其境，亲历这些湮没已久的世界被揭开神秘面纱的过程。 本书首次出版于1949年。迈入21世纪以后，为了满足读者的需求，德国罗沃尔特出版社对该书进行了彻底修订，补录考古学的最新成果，插入大量精美图片，补充了附录，进行了多方完善。,,https://book.douban.com/author/4092984/
1015748,开放社会及其敌人（全二卷）,https://book.douban.com/subject/1015748/,https://img1.doubanio.com/view/subject/l/public/s4688779.jpg,[英]卡尔·波普尔,中国社会科学出版社,,陆衡 等,1999-8,385；431,52.00元,精装,9787500425144.0,8.8,正如哲学家德特马・马林所说话的那样，几乎不曾有过任何一部比《开放社会及其敌人》更为宏大的，反对那些二十世纪暴行之基础的思想作品。《开放社会及其敌人》初版为1945年，其后马上成为哲学类图书中的畅销书，被译成多种文字，影响深远。在这部巨著中，波卡尔把笔墨集中于对柏拉图、黑格尔和马克思三个思想家的社会政治哲学的批判上，认为正是他们的思想构成现代极权主义的来源，但对于“开放社会”究竟是什么，却很少正面提及更没有加以系统说明。,卡尔·波普尔爵士（Sir Karl Raimund Popper）是当代西方杰出的科学哲学家和社会哲学家。他的《历史决定论的贫困》（The Poverty of Historicism）和《开放社会及其敌人》（The Open Society and its Enemies）是西方民主思想宝库中的经典著作。波普尔曾经由于这两部书获得过英国女皇颁授的爵位。,https://book.douban.com/author/4503630/
1443638,自由宪章,https://book.douban.com/subject/1443638/,https://img3.doubanio.com/view/subject/l/public/s5666572.jpg,[英]哈耶克,中国社会科学出版社,,杨玉生,1999-2,597,38.00元,精裝本,9787500424178.0,9.1,《自由宪章》(精装)的作者哈耶克是在当下中国知识界最富赞誉和最有影响的自由主义思想大师。他的每一著述都涉及到哲学、经济学、政治学、伦理学等广泛而重要的问题。而他对人类自由的探索和对扩展秩序（extend order）的诠释是他思想和著述中以一贯之的“道”。,弗里德里希・奥古斯特・冯・哈耶克是20世纪西方著名的经济学家和政治哲学家，当代新自由主义思潮的代表人物，原籍奥地利，后于1931年迁居英国并于1938年获得英国国籍。他一生从事教学和著述，自本世纪20年代以来，先后执教于奥地利维也纳大学、英国伦敦经济学院、美国芝加哥大学和西德弗莱堡大学等著名学府，主要著作有《货币理论和商业盛衰周期性》（Monetary Theory and the Trade Cycle，1928？）、《价格与生产》（Prices and Production，1931）、《货币民族主义与国际稳定》（Monetary Nationalism and International Stability，1937）、《利润、利息和投资》（Profits，Interest and Investment，1939）、《资本的纯理论》（The P...(展开全部),https://book.douban.com/author/4514785/
1028268,正义论,https://book.douban.com/subject/1028268/,https://img3.doubanio.com/view/subject/l/public/s1271996.jpg,[美]约翰·罗尔斯,中国社会科学出版社,,何怀宏/何包钢/廖申白,2001-6,627,32.00元,平装,9787500402442.0,8.8,自由主义中的保守派只能接受形式上的平等，也就是法律面前人人平等的原则；而自由平等主义者则表现出对于实质平等的强烈关怀。罗尔斯在《正义论》当中提出了关于正义的两条原则：第一条是所谓平等的自由原则，即每个人应该在社会中享有平等的自由权利；第二条原则包括差别原则与机会平等原则。前者要求在进行分配的时候，如果不得不产生某种不平等的话，这种不平等应该有利于境遇最差的人们的最大利益，就是说，利益分配应该像处于不利地位的人们倾斜；后者要求将机会平等的原则应用于社会经济的不平等，使具有同等能力、技术与动机的人们享有平等的获得职位的机会。煌煌50万言的文字，便是围绕这两个原则展开的。,约翰·罗尔斯（John Rawls），美国当代著名哲学家、伦理学家，1921年生于马里兰州巴尔的摩，就学于普林斯顿大学，1950年在该校获哲学博士学位，以后相继在普林斯顿大学（1950-1952）、康奈尔大学（1953-1962）、哈佛大学（1962-）任教，现任哈佛大学教授。罗尔斯自五十年代起便潜心于社会正义问题的研究。先后发表了《作为公平的正义》（1958）、《宪法自由和正义观念》（1963）、《正义感》（1963）、《非暴力反抗》（1966）、《分配的正义》（1967-1968）等论文。《正义论》是他集这些论文之精粹并经过重新思考而形成的一部完整而一贯的理论著作。,https://book.douban.com/author/115652/
1005813,自由秩序原理,https://book.douban.com/subject/1005813/,https://img1.doubanio.com/view/subject/l/public/s1098589.jpg,[英]弗里德利希·冯·哈耶克,三联书店,,邓正来,1997-12,787,28.0,平装,9787108011046.0,9.1,本书是自由主义思潮的最重要的经典之一。作者从自由的概念出发，探讨了自由同社会伦理的多维度的关系，从而论证了自由在社会实践当中的价值所在。自由同法律的关系问题是作者给予深切关注的问题。由此，作者对于宪政制度有着很中肯的评价。在本书的第三部分，作者更就福利国家的自由问题进行了有益的探讨。本书曾经被席殊好书俱乐部评为98年度十大好书之一。但是需要提醒读者的是，有鉴于哈耶克是一个矢志由不同的理论层面研究问题的学者，本书决不能涵盖哈耶克思想的全部。,,https://book.douban.com/author/4531328/
2155342,货币的非国家化,https://book.douban.com/subject/2155342/,https://img3.doubanio.com/view/subject/l/public/s2611882.jpg,[英]弗里德里希·冯·哈耶克,新星出版社,,姚中秋,2007-8,219,25.00元,平装,9787802253162.0,8.9,《货币的非国家化——对多元货币的理论与实践的分析》是哈耶克晚年最后一本经济学专著。他在书中颠覆了正统的货币制度观念：既然在一般商品、服务市场上自由竞争最有效率，那为什么不能在货币领域引入自由竞争？哈耶克提出了一个革命性建议：废除中央银行制度，允许私人发行货币，并自由竞争，这个竞争过程将会发现最好的货币。 本书出版后在西方引起强烈反响，由此引发的争论至今没有结束（全球化的深化和电子货币的发展让哈耶克的观点再度受到重视），系首次译为中文。,20世纪最伟大的经济学家之一，1974年诺贝尔经济学奖获得者。哈耶克是米塞斯的学生，并曾在米塞斯的领导下工作。1931年被任命为伦敦经济学院经济科学与统计学教授，哈耶克的主要著作包括《通往奴役之路》、《个人主义与经济秩序》、《货币的非国家化》、《致命的自负》、《自由秩序原理》、和《法、立法与自由》等。,https://book.douban.com/author/204542/
